Time,Country,Country Code,Time Code,"Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]",Crypto_Trends,US_market,ACWI_market,crypto_market
2019-07-19,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,25.69589474,2976.610107421875,69.0076904296875,775.29
2019-07-20,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,25.69589474,2976.610107421875,69.0076904296875,775.29
2019-07-21,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,2976.610107421875,69.0076904296875,775.29
2019-07-22,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,2985.030029296875,69.175048828125,754.78
2019-07-23,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,3005.469970703125,69.5562515258789,759.91
2019-07-24,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,3019.56005859375,69.77940368652344,729.13
2019-07-25,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,3003.669921875,69.25872039794922,739.82
2019-07-26,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,3025.860107421875,69.60275268554688,746.91
2019-07-27,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,20.55671579,3025.860107421875,69.60275268554688,746.91
2019-07-28,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,19.27192106,3025.860107421875,69.60275268554688,746.91
2019-07-29,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,19.27192106,3020.969970703125,69.5562515258789,713.13
2019-07-30,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,19.27192106,3013.179931640625,69.2215347290039,725.19
2019-07-31,United States,USA,2019M07,119.75591359741,119.34434105506,..,1.77975749759,117.56280806297,118.40627264211,1.0,1.0,127620.643423138,132230.915028709,133436.0,137154.7,1.04556752278,1.03723626181,..,..,..,..,218832.543710191,220940.462954226,218311.1,216276.356230407,0.99761715647,0.97888975762,277008153975.383,277657600429.867,0.60744450148,121.18458718752,1.0,114.578605,141.86736279741,258.70096638448,258.70096638448,1.04806489744,131375.883392637,3.7,19.27192106,2980.3798828125,68.57999420166016,749.73
2019-08-01,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2953.56005859375,68.02214813232422,766.73
2019-08-02,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2932.050048828125,67.41777801513672,772.03
2019-08-03,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2932.050048828125,67.41777801513672,772.03
2019-08-04,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2932.050048828125,67.41777801513672,772.03
2019-08-05,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2844.739990234375,65.4280776977539,852.68
2019-08-06,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2881.77001953125,66.17188262939453,841.88
2019-08-07,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2883.97998046875,66.40432739257812,846.13
2019-08-08,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2938.090087890625,67.3805923461914,827.98
2019-08-09,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2918.64990234375,66.92499542236328,834.75
2019-08-10,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2918.64990234375,66.92499542236328,834.75
2019-08-11,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2918.64990234375,66.92499542236328,834.75
2019-08-12,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2882.699951171875,66.17188262939453,818.35
2019-08-13,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2926.320068359375,67.13886260986328,787.01
2019-08-14,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2840.60009765625,65.22352600097656,725.39
2019-08-15,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2847.60009765625,65.34436798095703,723.83
2019-08-16,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2888.679931640625,66.2369613647461,748.13
2019-08-17,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,20.55671579,2888.679931640625,66.2369613647461,748.13
2019-08-18,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2888.679931640625,66.2369613647461,748.13
2019-08-19,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2923.64990234375,66.7948226928711,765.63
2019-08-20,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2900.510009765625,66.44151306152344,764.87
2019-08-21,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2924.429931640625,66.9900894165039,723.93
2019-08-22,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2922.949951171875,66.8878173828125,732.79
2019-08-23,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2847.110107421875,65.49315643310547,748.61
2019-08-24,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,19.27192106,2847.110107421875,65.49315643310547,748.61
2019-08-25,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2847.110107421875,65.49315643310547,748.61
2019-08-26,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2878.3798828125,66.09750366210938,736.92
2019-08-27,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2869.159912109375,65.92086029052734,727.62
2019-08-28,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2887.93994140625,66.19047546386719,686.97
2019-08-29,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2924.580078125,66.9343032836914,676.27
2019-08-30,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2926.4599609375,67.064453125,681.66
2019-08-31,United States,USA,2019M08,120.02989740374,119.64438683243,..,1.74678041667,117.7347715736,118.40027320513,1.0,1.0,133361.862788845,131813.392408499,138665.4,136486.7,1.03976801988,1.03545396645,..,..,..,..,216969.145076061,212332.790635764,215245.8,207186.33519424,0.99205718824,0.97576231431,279049394729.078,285498856108.146,0.63237825088,123.18513580185,1.0,116.41288863636,142.76621075823,248.85531023912,248.85531023912,1.04809282389,131020.132256833,3.7,17.98712632,2926.4599609375,67.064453125,681.66
2019-09-01,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2926.4599609375,67.064453125,681.66
2019-09-02,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2926.4599609375,67.064453125,720.02
2019-09-03,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2906.27001953125,66.70186614990234,747.28
2019-09-04,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2937.780029296875,67.59442901611328,748.66
2019-09-05,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2976.0,68.3289566040039,733.52
2019-09-06,United States,USA,2019M09,120.19028925057,119.84834544243,..,1.71661736365,117.94259913191,118.49303373068,1.0,1.0,129655.438289369,131550.829548433,134381.9,136046.4,1.03645401823,1.03417363818,..,..,..,..,207633.17208,209270.361148793,206148.9,204688.992804644,0.99285146942,0.97810789679,278387172569.161,280377702732.928,0.63502131922,123.53762987207,1.0,116.6233452381,141.82123535741,256.89628132648,256.89628132648,1.04391648716,129981.8742398,3.5,17.98712632,2978.7099609375,68.42192840576172,722.28
